label,text,id,method,label_name
8,quadras de tennis e volei para esportes não isso sim necessitamos catamarã tb com um ótimo café as margens do escol guaíba pra elite e nao pra fubangueiros que é só o que tem aqui desde anos elite que conheço.,585,EDA-pt,Recreation
8,quadras de tennis e volei para esportes isso sim necessitamos vólei catamarã tb com um ótimo café as margens do guaíba pra elite e nao pra fubangueiros que é só o que cá tem aqui desde anos que café expresso conheço.,585,EDA-pt,Recreation
8,quadras de tennis e volei para esportes isso sim necessitamos catamarã tb com um ótimo as margens do guaíba pra elite e nao pra fubangueiros que é só o que tem aqui desde anos que conheço.,585,EDA-pt,Recreation
8,tênis gramado quadras de tênis e vôlei para esportes isso é o que precisamos. catamarã também com um ótimo café na gua ba para elite e não fubangueiros que é o que eu conheço aqui há anos.,585,EDA-BT,Recreation
8,quadras de tênis e vôlei para prática de esportes isso é o que precisamos. catamarã também justamente com um ótimo café nas margens do justamente gua ba para elite e não para fubangueiros que é só o que aqui se conhece há anos.,585,EDA-BT,Recreation
8,quadras de tênis e vôlei para esportes é disso que precisamos. catamarã também com um café swell nas margens do gua ba para elite e não para fubangueiros que é só o que eu conheço aqui de velhice.,585,EDA-BT,Recreation
8,quadra de tênis e vôlei para esportes é isso que precisamos. catamarã também um ótimo café com as margens do gua ba para não e elite para fubangueiros que é apenas o que eu conheço aqui há anos.,585,EDA-BT,Recreation
8,quadras de tênis e vôlei para esportes é o que necessitamos. também com café as margens do gua ba para elite e não fubangueiros que só o que eu conheço aqui há anos.,585,EDA-BT,Recreation
8,quadra de tênis e vôlei para esportes é isso que precisamos. catamarã também com um ótimo café para sexo nas margens do gua ba para elite e não para fubangueiros que é só o que eu conheço aqui há anos bancário.,585,EDA-BT,Recreation
8,quadras de tênis e vôlei para esportes é isso que envolvemos. catamarã também com um ótimo café às margens do gua artium baccalaurens para eleitos e não para fubangueiros que é apenas o que aqui se conhece há anos.,585,EDA-BT,Recreation
8,Quadras de tennis e volei para amadores isso sim necessitamos.. e tb com um famoso café as margens do Guaíba para elite e nao pra esporte que é só o que tem aqui desde 30 tempos que conheço..,585,CWE,Recreation
8,Quadras de tennis e volei para esportes isso sim necessitamos.. Catamarã tb com um lin café as montanhas do Guaíba de turistas e nao esses fubangueiros que é só o que tem aqui desde 30 anos que temos..,585,CWE,Recreation
8,Quadras de tennis e campos para esportes isso sim necessitamos.. Conta tb com um verdadeiro café as margens do Guaíba pra estudantes e nao para fubangueiros que é só o que tem aqui nos 30 anos que conheço..,585,CWE,Recreation
8,Quadras de caminhada e volei para esportes isso sim necessitamos.. Catamarã tb com um ótimo café as margens do esgoto para poucos e nao pra muitos que é só o que tem direito desde 30 anos que conheço..,585,CWE,Recreation
8,Quadras de tennis e volei para esportes isso [UNK] necessitamos.. agora tb com um enorme espaço as margens do Guaíba pra elite e nao pros fubangueiros que é só o que tem aqui desde 30 e que conheço..,585,CWE,Recreation
8,Quadras de basquete e volei para esportes isso sim necessitamos.. e loja com um ótimo café as portas do Guaíba pra elite e nao pra amadores que é só o que tem la desde 30 anos que conheço..,585,CWE,Recreation
8,Quadras de tennis e volei para esportes isso sim vai.. Catamarã tb com um ótimo espaço as margens do Guaíba pra amigos e nao pra elite que é só o que tem aqui com 7 anos que conheço..,585,CWE,Recreation
8,Quadras de tennis e volei para esportes isso sim necessitamos.. Catamarã continua com um excelente porto as margens do Guaíba pra turistas e nao pra fubangueiros que é só o que tem registrado desde 30 anos que acontece..,585,CWE,Recreation
8,Quadras de voleibol e volei para jogos isso sim necessitamos.. Catamarã tb com um ótimo café as margens do Tejo pra usuários e nao pra fubangueiros que é só o que tem hoje desde 30 anos que uso..,585,CWE,Recreation
8,Quadras de tennis e volei para todos isso sim necessitamos.. piscina tb com um ótimo café as margens do lago pra elite e nao a elite que é só o que tem aqui com 30 anos que conheço..,585,CWE,Recreation
8,"Quadras de tênis e vôlei para esportes, é disso que a gente precisa .. Catamarã também com um ótimo café nas margens do Guaíba para a elite e não para os fubangueiros, que é só o que conheço aqui há 30 anos ..",585,BT,Recreation
8,"Precisamos de quadras de tênis e vôlei para o esporte, e precisamos de um catamarã com um ótimo café nas margens do Guaíba para a elite e não para os fubangueiros, conheço isso aqui há 30 anos..",585,BT,Recreation
8,"Se forem descidas com design inovador, os bancos e quiosques vão parecer barcos, vegetação de praia e coqueiros.",586,LMPG-BT,Recreation
8,"Com design inovador em descida, os bancos e quiosques parecerão barcos, vegetação de praia, coqueiros e bugonviles.",586,LMPG-BT,Recreation
8,"Se forem descendente com design inovador, os bancos e quiosques vão parecer barcos e vegetação de praia.",586,LMPG-BT,Recreation
8,"Se os quiosques estiverem descendo com design inovador, parecerão barcos, vegetação de praia, coqueiros e bugonviles.",586,LMPG-BT,Recreation
8,"Se os quiosques descerem com design inovador, vão parecer barcos e vegetação de praia.",586,LMPG-BT,Recreation
8,"Se os bancos e quiosques forem de design inovador descendente, eles se parecerão com a costa de Amalfi.",586,LMPG-BT,Recreation
8,"Decs, bancos descendentes, quiosques só se forem inovadores.",586,LMPG-BT,Recreation
8,"Decs, bancadas descendente, quiosques só se forem descendentes de design inovador.",586,LMPG-BT,Recreation
8,"Se forem de design inovador descendente, existem apenas bancos e quiosques.",586,LMPG-BT,Recreation
8,decs bancos descentes terminar quiosques só se forem descentes design inovador tipo barcos muito bonitos vegetação praiana coqueiros castalholas e bugonviles pra florecer na primavera e realmente ficar tipo costa amalfitana.,586,EDA-pt,Recreation
8,decs bancos descentes quiosques só se forem descentes design progressista tipo barcos muito bonitos flora praiana coqueiros castalholas e bugonviles pra florecer na primavera e ficar tipo costa amalfitana.,586,EDA-pt,Recreation
8,decs bancos descentes quiosques só se forem descentes design inovador tipo barcos muito solitário bonitos cobertura vegetal vegetação praiana coqueiros castalholas e bugonviles pra florecer na primavera e ficar tipo costa amalfitana.,586,EDA-pt,Recreation
8,decs bancos descentes descentes só se forem quiosques coqueiros inovador tipo barcos muito bonitos vegetação praiana design castalholas e bugonviles pra florecer na primavera e ficar tipo costa amalfitana.,586,EDA-pt,Recreation
8,decs bancos descentes quiosques só se forem cobertura vegetal descentes design inovador tipo barcos muito bonitos vegetação praiana coqueiros castalholas e bugonviles pra florecer na primavera e beira mar ficar tipo costa amalfitana.,586,EDA-pt,Recreation
8,decs bancos só se forem design inovador tipo barcos muito bonitos praiana coqueiros e bugonviles pra florecer na primavera e ficar tipo costa amalfitana.,586,EDA-pt,Recreation
8,decs bancos descentes quiosques só se forem descentes design contemporâneo tipo barcos muito bonitos vegetação praiana coqueiros castalholas e bugonviles pra florecer na primavera e ficar tipo orla amalfitana.,586,EDA-pt,Recreation
8,decs descentes quiosques só design inovador tipo barcos muito bonitos praiana coqueiros castalholas bugonviles pra na e tipo costa amalfitana.,586,EDA-pt,Recreation
8,decs bancos descendentes quiosques apenas se forem descendentes design inovador como barcos muito bonitos vegetação de praia cubículo judiciário coqueiros castalholas e bugonviles para florescer na primavera e parecer a costa amalfitana.,586,EDA-BT,Recreation
8,"Os bancos de descida só param se forem descendo com design inovador, como barcos lindos, vegetação de praia, coqueiros, castalholas e bugonviles para florescer em ricochete e se parecer com o litoral de amalfi.",586,EDA-BT,Recreation
8,decs descidas bancos quiosques só se caem são descendo design inovador como muito bonito apenas barcos vegetação da praia coqueiros queda árvores castalholas e bugonviles para florescer na primavera e se parecer com a costa amalfitana.,586,EDA-BT,Recreation
8,seashore decs descendo bancos quiosques somente se eles estiverem descendo design inovador como belos barcos praia vegetação inovador coqueiros castalholas e bugonviles para florescer na primavera e se parecer com a flora da costa amalfitana.,586,EDA-BT,Recreation
8,decs resolver bancos quiosques apenas se forem resolver design moderno como barcos muito bonitos vegetação da praia coqueiros castalholas e bugonviles para preparar na primavera e se parecer com a costa amalfitana.,586,EDA-BT,Recreation
8,decs descida bancos quiosques quiosques somente se forem de design inovador como muitos barcos praia coco castalholas e bugonviles para florescer na primavera e se parecem com a costa de amalfi.,586,EDA-BT,Recreation
8,"decs descidas bancos quiosques quiosques somente se descerem com design inovador como vegetação de praia, coqueiros, castalholas e bugonviles para florescer na primavera e parecerem costa amalfitana.",586,EDA-BT,Recreation
8,decs descendo bancos quiosques quiosques somente se estiverem descendo design inovador como vegetação de praia coqueiros castalholas bugonviles para florescer na primavera e se parecer com o litoral.,586,EDA-BT,Recreation
8,"castalholas descendo bancadas quiosques só são coco se descendo com design inovador como lindos barcos praia vegetação, árvores deca e bugonviles para florescer na primavera e se parecerem com a costa amalfitana.",586,EDA-BT,Recreation
8,"barcos, torres descentes, enfim só se forem num design inovador.. tipo barcos muito bonitos, vegetação praiana, algas, castalholas e bugonviles pra florecer na primavera e ficar naquela costa amalfitana...",586,CWE,Recreation
8,"Decs, escritórios descentes, quiosques só se forem descentes design inovador.. tipo barcos muito bonitos, mar alta, coqueiros, praia e flores pra subir na primavera e ficar tipo costa amalfitana...",586,CWE,Recreation
8,"Decs, casas descentes, quiosques só se forem tudo design inovador.. tipo barcos muito bonitos, vegetação praiana, coqueiros, castalholas e bugonviles pra entrar na primavera e ser tipo planta viva...",586,CWE,Recreation
8,"Decs, bancos descentes, quiosques só se forem descentes design nada.. tipo barcos muito modernos, vegetação praiana, coqueiros, castalholas e bugonviles pro banho na primavera e mar tipo costa gigante...",586,CWE,Recreation
8,"Decs, bancos descentes, quiosques só se forem descentes é inovador.. tipo barcos muito fortes, vegetação praiana, coqueiros, peixes e bugonviles pra entrar na primavera e ficar da costa cheia...",586,CWE,Recreation
8,"Decs, bem descentes, quiosques só se forem descentes algo inovador.. tipo barcos muito bonitos, vegetação nativa, coqueiros, castalholas e bugonviles de florecer na grama e ficar tipo costa cheia...",586,CWE,Recreation
8,"Decs, bancos descentes, quiosques só se forem longe aparecem mais.. também barcos muito bonitos, vegetação praiana, coqueiros, castalholas e bugonviles para florecer na primavera e praia tipo costa amalfitana...",586,CWE,Recreation
8,"Decs, bancos descentes, quiosques só se forem fechados design tudo.. tem barcos muito bonitos, magia praiana, coqueiros, castalholas e bugonviles pra florecer na areia e ficar tipo costa gigante...",586,CWE,Recreation
8,"Decs, bancos descentes, quiosques só se forem descentes mesmo inovador.. jardins vista muito bonitos, vegetação praiana, coqueiros, castalholas e bugonviles não florecer na primavera e primavera tipo costa preta...",586,CWE,Recreation
8,"Decs, alguns antigos, mas só se forem descentes foi inovador.. tipo verde muito bonitos, vegetação praiana, coqueiros, castalholas e frutas pra florecer na primavera e ficar tipo costa amalfitana...",586,CWE,Recreation
8,"Decs, bancos de desembarque, barracas só se descerem com um design inovador.. Como barcos muito bonitos, plantas de praia, coqueiros, castalholas, bugonviles para florescer na primavera e parecer a Costa Amalfitana...",586,BT,Recreation
8,"Decs, bancos descendentes, quiosques só quando descem com design inovador .. como lindos barcos, vegetação de praia, coqueiros, castalholas e bugonviles que florescem na primavera e se parecem com a Costa Amalfitana ...",586,BT,Recreation
8,"Decs, bancos descendo, quiosques só se forem descendo design inovador.. como barcos muito bonitos, vegetação de praia, coqueiros, castalholas e bugonviles para florescer na primavera e parecer a costa de Amalfi...",586,BT,Recreation
8,"Decks, bancos descendentes, barracas, só se forem descendo designs inovadores .. como barcos muito bonitos, vegetação de praia, coqueiros, castalholes e buganvílias que florescem na primavera e parecem a costa de Amalfi ...",586,BT,Recreation
0,Nunca vi empresários passarem algo primeiro para que possam voltar a crescer.,596,LMPG-BT,Economy
0,Eu nunca vi pessoas de negócios deixarem algo antes de voltar ao crescimento.,596,LMPG-BT,Economy
0,"É necessário voltar ao crescimento primeiro, se você é um empresário ou um chefe desempregado.",596,LMPG-BT,Economy
0,É necessário voltar primeiro ao crescimento se você quer ser um empresário.,596,LMPG-BT,Economy
0,É necessário voltar ao crescimento primeiro se você quiser ser um empresário de sucesso.,596,LMPG-BT,Economy
0,É preciso voltar ao crescimento para que empresários e patrões desempregados passem.,596,LMPG-BT,Economy
0,É necessário voltar primeiro ao crescimento se você é um empresário ou um chefe.,596,LMPG-BT,Economy
0,É necessário voltar ao crescimento primeiro se você quiser ter sucesso.,596,LMPG-BT,Economy
0,É preciso voltar a crescer se não tiver emprego.,596,LMPG-BT,Economy
0,nunca vi empresariados empreendedorismo e patrões desempregados repassar alguma coisa primeiro é preciso regressar ao crecimento.,596,EDA-pt,Economy
0,nunca vi empresariados empreendedorismo e patrões desempregados repassar alguma coisa primeiro é preciso retornar ao crecimento.,596,EDA-pt,Economy
0,nunca vi empresariados empreendedorismo e patrões desempregados repassar alguma coisa primeiro é preciso voltar primeira ao crecimento.,596,EDA-pt,Economy
0,nunca vi empresariados empreendedorismo e patrões desempregados repassar alguma coisa primeiro é voltar ao crecimento.,596,EDA-pt,Economy
0,nunca vi empresariados empreendedorismo e patrões desempregados repassar alguma coisa primeiro é afinado voltar ao crecimento.,596,EDA-pt,Economy
0,nunca recorrer vi empresariados empreendedorismo e patrões desempregados repassar alguma coisa primeiro é preciso voltar ao crecimento.,596,EDA-pt,Economy
0,nunca vi empresários de empreendedorismo e patrões desempregados passarem algo primeiro é necessidade de voltar ao crescimento.,596,EDA-BT,Economy
0,nunca vi empresários de empreendedorismo e patrões desempregados passarem algo primeiro é preciso x voltar ao crescimento.,596,EDA-BT,Economy
0,Nunca vi empreendedorismo de empresários e patrões desempregados deixarem algo primeiro é preciso voltar a crescer.,596,EDA-BT,Economy
0,nunca vi empresários de empreendedorismo e patrões desempregados passarem algo primeiro é preciso logo de cara voltar o contratante ao crescimento.,596,EDA-BT,Economy
0,é nunca vi empresários empreendedorismo necessário patrões desempregados passar algo primeiro i e voltar ao crescimento.,596,EDA-BT,Economy
0,Nunca vi empreendedorismo de empresários e patrões desempregados repassar algo que primeiro é preciso avançar para o crescimento.,596,EDA-BT,Economy
0,nunca vi empresários de empreendedorismo e patrões desempregados passarem para empresários algo primeiro é preciso contratar para voltar a crescer.,596,EDA-BT,Economy
0,nunca vi empresários desempregados passarem primeiro algo que é preciso voltar a crescer.,596,EDA-BT,Economy
0,nunca vi empresários e patrões desempregados passar adiante é preciso voltar.,596,EDA-BT,Economy
0,nunca vi empresariados empreendedorismo e trabalhadores desempregados repassar alguma receita mas é preciso voltar ao crecimento.,596,CWE,Economy
0,nunca ver empresariados empreendedorismo e patrões desempregados mudar alguma coisa primeiro é preciso voltar ao básico.,596,CWE,Economy
0,nunca vi empresariados empreendedorismo e patrões desempregados acontecer alguma coisa quando é preciso voltar ao passado.,596,CWE,Economy
0,nunca vi empresariados ricos e patrões desempregados repassar alguma formação sim é preciso voltar ao crecimento.,596,CWE,Economy
0,nunca vi empresariados empreendedorismo e pessoal desempregados pagar alguma dívida primeiro é preciso voltar ao crecimento.,596,CWE,Economy
0,nunca os empresariados empreendedorismo e patrões desempregados repassar alguma coisa pois é preciso atender ao crecimento.,596,CWE,Economy
0,nunca com empresariados pagos e patrões no repassar alguma coisa primeiro é preciso voltar ao crecimento.,596,CWE,Economy
0,nunca falta empresariados empreendedorismo e patrões desempregados mudar alguma coisa primeiro é preciso voltar ao básico.,596,CWE,Economy
0,podem todos empresariados empreendedorismo e funcionários desempregados repassar alguma coisa primeiro é preciso voltar ao crecimento.,596,CWE,Economy
0,nunca vi médicos formados e patrões desempregados repassar alguma coisa primeiro é vamos voltar ao crecimento.,596,CWE,Economy
0,"Nunca vi empresários, empreendedores e patrões desempregados passarem primeiro, é preciso voltar a crescer",596,BT,Economy
0,"Nunca vi empresários, empresários e patrões desempregados passarem algo primeiro, é preciso voltar a crescer",596,BT,Economy
0,"Nunca vi empreendedores, empreendedores e patrões desempregados entregarem algo primeiro, você precisa voltar a crescer",596,BT,Economy
9,64 deles foram roubados?,608,LMPG-BT,Safety
9,64 das coisas roubadas?,608,LMPG-BT,Safety
9,Quantos foram roubados?,608,LMPG-BT,Safety
9,Quantos itens foram roubados?,608,LMPG-BT,Safety
9,64 dos itens foram roubados.,608,LMPG-BT,Safety
9,Quantas coisas foram roubadas?,608,LMPG-BT,Safety
9,de quantos roubados.,608,EDA-pt,Safety
9,roubar de quantos roubados.,608,EDA-BT,Safety
9,de quantos roubam.,608,EDA-BT,Safety
9,de quantos roubados.,608,EDA-BT,Safety
9,de quantos deslize.,608,EDA-BT,Safety
9,de quantos.,608,EDA-BT,Safety
9,64 de reais roubados?,608,CWE,Safety
9,64 de serem roubados?,608,CWE,Safety
9,Cinco de quantos roubados?,608,CWE,Safety
9,Sabe de quantos roubados?,608,CWE,Safety
9,Dez de quantos roubados?,608,CWE,Safety
9,64 de dólares roubados?,608,CWE,Safety
9,64 de quantos modos?,608,CWE,Safety
9,64 de quantos livros?,608,CWE,Safety
9,64 de quantos roubou?,608,BT,Safety
9,E o tiroteio na rua em frente à puc? Havia pessoas mortas dentro do carro esta manhã.,616,LMPG-BT,Safety
9,E o tiroteio na rua? Eu vi pessoas mortas dentro de um carro.,616,LMPG-BT,Safety
9,Houve um tiroteio na frente do puc. Eu vi pessoas mortas em um carro esta manhã.,616,LMPG-BT,Safety
9,O tiroteio aconteceu em frente ao puc. Eu vi pessoas mortas dentro de um carro esta manhã.,616,LMPG-BT,Safety
9,Houve um tiroteio na rua em frente ao puc. Eu vi pessoas mortas em um carro esta manhã.,616,LMPG-BT,Safety
9,Fiquei me perguntando sobre o tiroteio na rua em frente a puc. Eu vi pessoas mortas em um carro.,616,LMPG-BT,Safety
9,E o tiro na frente da puc? Havia pessoas mortas em um carro esta manhã.,616,LMPG-BT,Safety
9,Houve um tiroteio na rua. Vi pessoas mortas dentro de um carro esta manhã.,616,LMPG-BT,Safety
9,Houve um tiroteio na rua em frente ao puc. Havia pessoas mortas no carro esta manhã.,616,LMPG-BT,Safety
9,qualquer coisa sobre o tiroteio na rua em frente a puc. vi aí gente morta dentro de um carro ali hj pela manha.,616,EDA-pt,Safety
9,nada sobre o tiroteio na rua á em frente a puc. vi gente morta no interior de um carro ali hj pela manha.,616,EDA-pt,Safety
9,nada sobre o tiroteio na rua avenida em frente a puc. vi gente morta em de um carro ali hj pela manha.,616,EDA-pt,Safety
9,nada sobre o tiroteio na rua em em presença de a puc. vi gente morta dentro de um carro ali hj pela madrugada.,616,EDA-pt,Safety
9,nada sobre o na rua em frente a puc. vi gente morta dentro de um carro ali hj pela madrugada.,616,EDA-pt,Safety
9,qualquer coisa sobre o tiroteio na frente da rua puc. vi pessoas mortas dentro de um carro lá neste bom dia.,616,EDA-BT,Safety
9,qualquer coisa sobre o tiroteio na rua perto da puc. vi pessoas mortas dentro de um carro lá esta manhã.,616,EDA-BT,Safety
9,nada sobre o tiroteio na rua em frente ao homem de palha da puc. vi pessoas mortas dentro da foto de um carro esta manhã.,616,EDA-BT,Safety
9,qualquer coisa sobre o tiroteio na rua na frente do homem do puc. Eu vi pessoas mortas dentro de um carro amanhecendo lá esta manhã.,616,EDA-BT,Safety
9,qualquer coisa sobre o tiroteio na rua em frente a indiana puc. eu vi pessoas mortas dentro de um carro lá isso.,616,EDA-BT,Safety
9,qualquer coisa sobre o tiroteio na rua em frente a indiana puc. manhã vi pessoas mortas dentro de um carro lá este i.,616,EDA-BT,Safety
9,qualquer coisa sobre a frivolidade na rua em frente a puc. vi mortos dentro de um lá esta manhã.,616,EDA-BT,Safety
9,nada com o movimento na rua em frente a puc? vi gente morta dentro de um carro ali dentro pela tarde!,616,CWE,Safety
9,nada e o tiroteio na área em frente a puc? vi familia morta dentro de um carro quase hj pela manha!,616,CWE,Safety
9,nada funciona o atendimento na rua em frente a puc? vi gente morta atras de um carro particular hj pela manha!,616,CWE,Safety
9,nada ou o tiroteio na rua em frente a mim? vi gente correndo debaixo de um carro ali hj pela manha!,616,CWE,Safety
9,Acredita sobre o segurança na rua em frente a puc? vi ser morta dentro de um carro ali hj pela chuva!,616,CWE,Safety
9,dúvida sobre o estacionamento na rua em frente a puc? vi a morta dentro de um carro ali logo pela manha!,616,CWE,Safety
9,nada sobre o comércio na rua em frente a casa? Algumas meninas morta dentro de um carro ali hj pela manha!,616,CWE,Safety
9,nada sobre o sujeito na rua em sobre a puc? vi gente entrar dentro de um carro ali hj pela madrugada!,616,CWE,Safety
9,nada sobre o sexo na rua em casa a puc? vi gente morta perto de um muro ali hj pela manha!,616,CWE,Safety
9,nada que o tiroteio na rua em it a puc? Era gente morta dentro de um hospital ali hj pela manha!,616,CWE,Safety
9,alguma coisa sobre o tiroteio na rua em frente a puc? Eu vi pessoas mortas dentro de um carro esta manhã!,616,BT,Safety
9,alguma coisa sobre o tiroteio na rua em frente a Puc? Eu vi pessoas mortas em um carro lá esta manhã!,616,BT,Safety
9,Alguma coisa sobre atirar na rua na frente de um bando? Eu vi pessoas mortas no carro esta manhã!,616,BT,Safety
4,Essa é uma área nobre e quanto vai ficar o IPTU nela?,626,LMPG-BT,Finance
4,Essa é uma área nobre e quanto vai ficar o IPTU lá?,626,LMPG-BT,Finance
4,Quanto o instituto vai ficar nessa área?,626,LMPG-BT,Finance
4,Quanto será o instituto nessa área?,626,LMPG-BT,Finance
4,Esta é uma área nobre e quanto o instituto estará nela?,626,LMPG-BT,Finance
4,Quanto será o instituto na área?,626,LMPG-BT,Finance
4,Esta é uma área nobre e quanto terá theiptu nela?,626,LMPG-BT,Finance
4,Esta é uma área nobre e quanto vai custar?,626,LMPG-BT,Finance
4,Essa é uma área nobre e quanto vai custar o instituto lá?,626,LMPG-BT,Finance
4,Esta é uma área nobre e quanto theiptu estará lá?,626,LMPG-BT,Finance
4,quanto vai o iptu nesta área nobre.,626,EDA-pt,Finance
4,quanto vai manter o iptu nesta área nobre.,626,EDA-pt,Finance
4,quanto vai ficar o iptu nesta área virtuoso.,626,EDA-pt,Finance
4,quanto ambiente vai ficar o iptu nesta área nobre.,626,EDA-pt,Finance
4,quanto ficar o iptu nesta área nobre.,626,EDA-pt,Finance
4,quanto vai ficar o iptu nesta nobre.,626,EDA-pt,Finance
4,quanto terminar vai ficar o iptu nesta área nobre.,626,EDA-pt,Finance
4,quanto vai ficar o iptu nesta área lorde nobre.,626,EDA-pt,Finance
4,quanto vai ficar o iptu nessa área nobre.,626,EDA-BT,Finance
4,quanto vai o iptu dessa área nobre.,626,EDA-BT,Finance
4,quantos lotes vai ficar o iptu nesta área nobre.,626,EDA-BT,Finance
4,quanto iptu será esta área principal.,626,EDA-BT,Finance
4,quanto vai ser o iptu nessa área de terra.,626,EDA-BT,Finance
4,quanto vai ficar o iptu em escolha nessa área nobre.,626,EDA-BT,Finance
4,Quanto vai ficar o IPTU dessa área sim?,626,CWE,Finance
4,Quanto vão ficar o IPTU nesta quadra nobre?,626,CWE,Finance
4,onde vai ficar o IPTU desta área nobre?,626,CWE,Finance
4,Quando vai ficar o IPTU naquela área nobre?,626,CWE,Finance
4,Enquanto vai sair o IPTU nesta área nobre?,626,CWE,Finance
4,Quando vai ocorrer o IPTU nesta área nobre?,626,CWE,Finance
4,Quanto vai é o IPTU nesta semana nobre?,626,CWE,Finance
4,Quanto vai pagar o IPTU nesta área hoje?,626,CWE,Finance
4,Então vai ficar o IPTU nesta área mesmo?,626,CWE,Finance
4,Então vai ficar o IPTU nesta área exclusiva?,626,CWE,Finance
4,Quanto vai ficar o IPTU nessa área nobre?,626,BT,Finance
4,Qual será o imposto predial nesta área nobre?,626,BT,Finance
4,Quanto será o imposto sobre a propriedade nesta área de prestígio?,626,BT,Finance
9,"Não é verdade. Quando importa, você diz que a GM protege as pessoas.",629,LMPG-BT,Safety
9,"É uma mentira. Quando é importante, você diz que a GM protege as pessoas.",629,LMPG-BT,Safety
9,Não é uma verdade. Você diz que a GM protege as pessoas quando é importante.,629,LMPG-BT,Safety
9,É mentira. Você diz que a GM protege as pessoas.,629,LMPG-BT,Safety
9,"Não é mentira. Quando for importante, diga que a GM protege as pessoas.",629,LMPG-BT,Safety
9,É apenas uma mentira. Você diz que a GM protege as pessoas.,629,LMPG-BT,Safety
9,"Não é uma mentira. A GM protege as pessoas, é aí que importa.",629,LMPG-BT,Safety
9,Não é uma história verdadeira. Você diz que a GM protege as pessoas.,629,LMPG-BT,Safety
9,Não é mentira de jeito nenhum. Você diz que a GM protege as pessoas.,629,LMPG-BT,Safety
9,é mentirinha. quando interessa vocês dizem que a gm protege á as pessoas.,629,EDA-pt,Safety
9,é falsidade mentira. quando interessa vocês dizem que a gm protege pessoas as.,629,EDA-pt,Safety
9,é mentira. interessa que a gm protege pessoas.,629,EDA-pt,Safety
9,é evasividade. quando interessa vocês dizem pouco que a gm protege as pessoas.,629,EDA-pt,Safety
9,"mentir um seu. quando importa, você afirma que a GM protege as pessoas.",629,EDA-BT,Safety
9,"é um tipo de mentira. quando se trata de massas, você diz que a GM protege as pessoas.",629,EDA-BT,Safety
9,habitar é uma mentira. quando pesa o que importa você diz que o GM protege as pessoas.,629,EDA-BT,Safety
9,é um descanso. quando importa você diz que o GM protege a massa.,629,EDA-BT,Safety
9,"mentir um seu. quando for importante, diga que o gm protege as pessoas.",629,EDA-BT,Safety
9,"mentir um seu. quando enuncia assuntos, você diz que gm protege as pessoas.",629,EDA-BT,Safety
9,"mentir um seu. quando importa, você diz que gm protege hoi polloi.",629,EDA-BT,Safety
9,mentir um seu. quando importa você diz que protege as pessoas.,629,EDA-BT,Safety
9,"é uma mentira da tecnologia da informação. quando importa, você diz.",629,EDA-BT,Safety
9,É cultural. Quando a [UNK] reclama que a GM protege as pessoas.,629,CWE,Safety
9,É possível. Quando no [UNK] dizem que a GM protege as comunidades.,629,CWE,Safety
9,É bom. Quando interessa [UNK] só que a GM apoia as pessoas.,629,CWE,Safety
9,É fácil. Quando dizem [UNK] dizem que a GM atende as pessoas.,629,CWE,Safety
9,É real. Quando entram [UNK] dizem que a GM protege as meninas.,629,CWE,Safety
9,É incrível. Quando interessa [UNK] é que a GM mata as pessoas.,629,CWE,Safety
9,É esperar. Quando os [UNK] dizem que a polícia protege as pessoas.,629,CWE,Safety
9,É importante. Quando interessa [UNK] a que a Igreja protege as pessoas.,629,CWE,Safety
9,É bom. Quando é [UNK] dizem que a constituição protege as pessoas.,629,CWE,Safety
9,É isso. Quando [UNK] [UNK] dizem que a ONU protege as pessoas.,629,CWE,Safety
9,"É mentira. Quando importa, você diz que a GM protege as pessoas.",629,BT,Safety
9,É mentira. Quando você se preocupa em dizer que a GM protege as pessoas.,629,BT,Safety
9,"É uma mentira. No final das contas, digamos que a GM protege as pessoas.",629,BT,Safety
0,"Fui fazer compras no mercado Hippica Day, encontrei produtos vencidos, solicitei o Código do Consumidor, não há loja, eles se recusaram a fornecer outro produto similar, como diz o Direito do Consumidor.",650,LMPG-BT,Economy
0,"Fui fazer compras no mercado Hippica Day, encontrei produtos vencidos, solicitei o Código do Consumidor, não há loja, recusaram-se a fornecer outro produto similar, disseram que não cumprem esta lei.",650,LMPG-BT,Economy
0,"No mercado Hippica Day, encontrei produtos vencidos, solicitei o Código do Consumidor, não há loja, eles se recusaram a fornecer outro produto similar, como diz o Direito do Consumidor.",650,LMPG-BT,Economy
0,"No mercado do Hippica Day, encontrei produtos vencidos, solicitei o Código do Consumidor, não tem loja, recusaram-se a fornecer outro produto similar, como diz a lei.",650,LMPG-BT,Economy
0,"Fui fazer compras no mercado Hippica Day, encontrei produtos vencidos, solicitei o Código do Consumidor, não há loja, se recusaram a fornecer outro produto similar, disseram que não cumprem a lei.",650,LMPG-BT,Economy
0,"Fui fazer compras no mercado Hippica Day, encontrei produtos vencidos, solicitei o Código do Consumidor, não há loja, eles se recusaram a fornecer outro produto similar, como diz a lei.",650,LMPG-BT,Economy
0,"Fui fazer compras no mercado do Hippica Day, encontrei produtos vencidos, solicitei o Código do Consumidor, não tem loja, recusaram-se a fornecer outro similar, disseram que não cumpriam a lei.",650,LMPG-BT,Economy
